id,cover,genres,name,platforms,summary,url,first_release_date,involved_companies
151501,"{'id': 173348, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co3pr8.jpg'}","[{'id': 9, 'name': 'Puzzle'}, {'id': 12, 'name': 'Role-playing (RPG)'}, {'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",Under the Island,"[{'id': 169, 'name': 'Xbox Series X|S'}, {'id': 48, 'name': 'PlayStation 4'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 167, 'name': 'PlayStation 5'}, {'id': 130, 'name': 'Nintendo Switch'}]","A 2D Action RPG set in a fantasy world inspired by the 1990s. Explore an island, fight monsters, solve puzzles and uncover the mystery of an ancient civilization. Help the inhabitants and interact with the plants and animals of the island.",https://www.igdb.com/games/under-the-island,,"[{'id': 317254, 'company': {'id': 38304, 'name': 'Top Hat Studios'}}, {'id': 317255, 'company': {'id': 35189, 'name': 'Slime King Games'}}]"
242164,"{'id': 360101, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co7put.jpg'}","[{'id': 2, 'name': 'Point-and-click'}, {'id': 9, 'name': 'Puzzle'}]",Exmortis 2,"[{'id': 82, 'name': 'Web browser'}]","Exmortis II follows one of the last survivors, Mr. Hannay, who, following the words of an unknown entity at the resistance safe house, attempts to destroy the Cult of Exmortis once and for all.",https://www.igdb.com/games/exmortis-2,1143417600.0,
168468,"{'id': 262038, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co5m6u.jpg'}","[{'id': 13, 'name': 'Simulator'}]",Soviet Arcade Machine Basketball,"[{'id': 3, 'name': 'Linux'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 14, 'name': 'Mac'}]",Computer simulation of one of the most recognizable arcade machines of the USSR times.,https://www.igdb.com/games/soviet-arcade-machine-basketball,1612224000.0,
231736,"{'id': 280729, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co60m1.jpg'}","[{'id': 9, 'name': 'Puzzle'}, {'id': 33, 'name': 'Arcade'}]",Beventlaed,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","Beventlaed is a singleplayer Touhou puzzle fangame in which you have to connect strings of three identically colored UFOs. Red colored UFOs extend your life meter, blue UFOs increase you score multiplie and the green ones intrease your Bomb meter, which helps you get rid of glass UFOs (which normally can only be gotten rid of by connecting adjacent UFOs).",https://www.igdb.com/games/beventlaed--1,1294963200.0,"[{'id': 200651, 'company': {'id': 45277, 'name': 'Chibitami'}}]"
326708,"{'id': 429114, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co973u.jpg'}","[{'id': 2, 'name': 'Point-and-click'}, {'id': 31, 'name': 'Adventure'}]",Space Misadventures DX,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",,https://www.igdb.com/games/space-misadventures-dx,1706832000.0,
56381,"{'id': 81402, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co1qt6.jpg'}","[{'id': 12, 'name': 'Role-playing (RPG)'}, {'id': 13, 'name': 'Simulator'}, {'id': 15, 'name': 'Strategy'}, {'id': 16, 'name': 'Turn-based strategy (TBS)'}, {'id': 31, 'name': 'Adventure'}, {'id': 35, 'name': 'Card & Board Game'}]",Onmyoji,"[{'id': 34, 'name': 'Android'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 39, 'name': 'iOS'}]","A Japanese RPG style mobile card game produced by NetEase Games, released on iOS and Android. Although the game is produced by a Chinese company, it's dubbing and story line are in Japanese.",https://www.igdb.com/games/onmyoji,1464739200.0,"[{'id': 78628, 'company': {'id': 5501, 'name': 'NetEase Games'}}]"
89776,,"[{'id': 12, 'name': 'Role-playing (RPG)'}, {'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",Rocketboat - Pilot,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 14, 'name': 'Mac'}]","Far beyond the reaches of the Milky Way, a great darkness is looming. A clandestine force using powerful social manipulation techniques is controlling the resources of star systems throughout the universe. Their only existential threat appears to be a rock band from the planet Earth.

Meanwhile on Earth, while experimenting with new ways to promote their music, the band Rocketboat is about to find itself on a life-changing adventure.",https://www.igdb.com/games/rocketboat-pilot,1524614400.0,
208330,"{'id': 261690, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co5lx6.jpg'}","[{'id': 12, 'name': 'Role-playing (RPG)'}]",Slime Rule,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","A monster suddenly appeared, took over Uzacan castle. It destroyed a series of the world's top heroes, caused a worldwide uproar. The most shocking fact is that it's just a small slime.",https://www.igdb.com/games/slime-rule,1657843200.0,
5342,"{'id': 137625, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co2y6x.jpg'}","[{'id': 8, 'name': 'Platform'}]",The Addams Family,"[{'id': 52, 'name': 'Arcade'}, {'id': 19, 'name': 'Super Nintendo Entertainment System'}, {'id': 29, 'name': 'Sega Mega Drive/Genesis'}, {'id': 63, 'name': 'Atari ST/STE'}, {'id': 16, 'name': 'Amiga'}, {'id': 58, 'name': 'Super Famicom'}]","Creepy, Kooky, Ooky, Spooky! Morticia has been kidnapped!

Uncle Fester has lost his memory and has fallen under the spell of Abigail Craven, a conniving character who is anxious to lay her greedy hands on the Addams' hidden fortune. Having recruited a misled Uncle Faster, and assisted by her cohorts, Tully and The Judge, she managers to capture and imprison the other members of the Addams Family within the huge Addams Mansion! Only Gomez can save the day by freeing his son Pugsley, his daughter Wednesday, and Granny- and by restoring Uncle Fester's memory. Accomplishing these tasks is daunting enough, but then Gomez must seek out Morticia in the underground vaults of the Addams Mansion and confront the evil Judge in a kooky and spooky climax!",https://www.igdb.com/games/the-addams-family,725760000.0,"[{'id': 124703, 'company': {'id': 1271, 'name': 'Ocean Software'}}, {'id': 124704, 'company': {'id': 1916, 'name': 'Flying Edge'}}, {'id': 124705, 'company': {'id': 922, 'name': 'Paramount Pictures'}}, {'id': 124706, 'company': {'id': 10063, 'name': 'Misawa Entertainment'}}, {'id': 124707, 'company': {'id': 70, 'name': 'Nintendo'}}, {'id': 228315, 'company': {'id': 23993, 'name': 'Tec Toy'}}]"
313057,"{'id': 403795, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co8nkj.jpg'}","[{'id': 32, 'name': 'Indie'}, {'id': 33, 'name': 'Arcade'}]",Bomba,"[{'id': 82, 'name': 'Web browser'}]",Mouse avoider with a difference! Deformable ground and power-ups.,https://www.igdb.com/games/bomba,1225670400.0,"[{'id': 280468, 'company': {'id': 15443, 'name': 'Nitrome'}}]"
318205,"{'id': 413961, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co8vex.jpg'}","[{'id': 11, 'name': 'Real Time Strategy (RTS)'}]",Raid Gaza!,"[{'id': 82, 'name': 'Web browser'}]",Raid Gaza! is a short real-time strategy Flash game by Marcus Richert which satirizes the Israel–Palestine conflict from a pro-Palestinian perspective.,https://www.igdb.com/games/raid-gaza,1229558400.0,"[{'id': 289095, 'company': {'id': 48184, 'name': 'Raitendo'}}]"
360401,"{'id': 478516, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/coa984.jpg'}","[{'id': 12, 'name': 'Role-playing (RPG)'}, {'id': 32, 'name': 'Indie'}, {'id': 34, 'name': 'Visual Novel'}]",Eyes of Rain,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 14, 'name': 'Mac'}]","As a humble baker in a quiet medieval town, your life takes a dark turn when a stranger arrives equipped for battle. Thrust into a hidden world of supernatural beings—elves, demons, fae, and more—you must make choices that alter the fate of the world you thought you knew.",https://www.igdb.com/games/eyes-of-rain,1754784000.0,"[{'id': 335977, 'company': {'id': 66544, 'name': 'Corvaena Games'}}]"
33059,"{'id': 32339, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/xvqtxpo37saczdb3nmsu.jpg'}","[{'id': 8, 'name': 'Platform'}, {'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",Bearslayer,"[{'id': 3, 'name': 'Linux'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 14, 'name': 'Mac'}]","Bearslayer is a fast-paced one button platformer arcade game about Latvian epic tale hero “Lāčplēsis”. To complete the levels of the game you will have to be quick, precise and think fast. No matter how fast you are, you will die A LOT.",https://www.igdb.com/games/bearslayer,1484265600.0,
315164,"{'id': 408329, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co8r2h.jpg'}","[{'id': 5, 'name': 'Shooter'}]",Fat Cat,"[{'id': 82, 'name': 'Web browser'}]",Play as both the owl and the pussy cat in the frantic puzzle shoot-em-up.,https://www.igdb.com/games/fat-cat--1,1228348800.0,"[{'id': 284549, 'company': {'id': 15443, 'name': 'Nitrome'}}]"
328684,"{'id': 452606, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9p8e.jpg'}","[{'id': 33, 'name': 'Arcade'}]",Draw Wario,"[{'id': 82, 'name': 'Web browser'}]",,https://www.igdb.com/games/draw-wario,1104451200.0,"[{'id': 304230, 'company': {'id': 5163, 'name': 'iQue'}}]"
50094,"{'id': 87803, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co1vqz.jpg'}","[{'id': 8, 'name': 'Platform'}, {'id': 32, 'name': 'Indie'}]",Happyland Adventures,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 13, 'name': 'DOS'}]","HappyLand Adventures is a platforming game with puzzle elements.

In HappyLand Adventures you play as a rabbit
running around saving small animal like creatures called happylanders. When you touch them, they start following you around. These creatures are often hidden on the map, and it requires you to explore each map to find them all. Once you have one (or more) you can drop them off at specialized safe zones. If you die, any happylanders following you will be returned to their original location. In order to finish a level you must drop off a certain amount of happylanders.

When you have done so a message will tell you that the level exit is open
Along the way you meet people that you can talk to in order to get hints as to where to go next in order to proceed through the level. You can also pick up fruits that you find to gain more points, and hearts that function as a health bar. Each enemy you hit will take one heart away, if you hit an enemy when you have no hearts left you will die.

You are out to rescue the happylanders, small animal like creatures. Rescuing these will rid the world of evilness.

As a nice bonus,
the download includes a level editor you can use to create your own levels, and you can download extra ones from the game's website.

Thumbs up for this charming freeware underdog.",https://www.igdb.com/games/happyland-adventures,958694400.0,"[{'id': 89217, 'company': {'id': 9285, 'name': 'Free Lunch Design AB'}}]"
204351,"{'id': 226262, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co4ul2.jpg'}","[{'id': 14, 'name': 'Sport'}, {'id': 32, 'name': 'Indie'}, {'id': 33, 'name': 'Arcade'}]",Basket Random,"[{'id': 82, 'name': 'Web browser'}, {'id': 34, 'name': 'Android'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}]","Basket Random! Basketball is here with its most funny and random way. In Basket Random game, try to score a basket by using only one key with different variations from each other! Changing fields, changing players and changing balls do not surprise you! You can be the best of them all. You can play Basket Random game either against CPU or against a friend in 2 player gaming mode! The one who reaches 5 score first, wins the game. Have Fun!",https://www.igdb.com/games/basket-random,,"[{'id': 174429, 'company': {'id': 30041, 'name': 'indie'}}, {'id': 174424, 'company': {'id': 30041, 'name': 'indie'}}, {'id': 174478, 'company': {'id': 41654, 'name': 'RHM Interactive'}}]"
140077,,"[{'id': 32, 'name': 'Indie'}, {'id': 34, 'name': 'Visual Novel'}]",Cyber Drak-Cools-Yas From Mars: Rat and Bat. Love and Hate.,"[{'id': 3, 'name': 'Linux'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 14, 'name': 'Mac'}]",A bored rat writes some excellent self insert fanfiction,https://www.igdb.com/games/cyber-drak-cools-yas-from-mars-rat-and-bat-love-and-hate,1545091200.0,"[{'id': 110789, 'company': {'id': 16012, 'name': 'Digital Poppy'}}]"
129512,"{'id': 91255, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co1yev.jpg'}","[{'id': 9, 'name': 'Puzzle'}, {'id': 13, 'name': 'Simulator'}, {'id': 15, 'name': 'Strategy'}, {'id': 31, 'name': 'Adventure'}]",Cooking Tycoons: 3 in 1 Bundle,"[{'id': 130, 'name': 'Nintendo Switch'}]","A series of great cooking games in one brand-new collection!

Cook tons of delicious meals from all over the world and become the best chef in the city!

Cook hundreds of tasty dishes with all the possible kitchen appliances and countless ingredients!
Try it all: coffee makers, juice machines, pizza ovens, frying pans, fryers and ice cream machines.

Upgrade and decorate your restaurants to attract more clients.

Upgrade your kitchen appliances and ingredients to cook tasty dishes faster and earn more money!

This comprehensive collection includes three great cooking games: Food Truck Tycoon, Burger Chef Tycoon, Pizza Bar Tycoon!",https://www.igdb.com/games/cooking-tycoons-3-in-1-bundle,1578528000.0,"[{'id': 92187, 'company': {'id': 17587, 'name': 'Baltoro Games'}}]"
372703,"{'id': 497288, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/coanpk.jpg'}","[{'id': 13, 'name': 'Simulator'}, {'id': 15, 'name': 'Strategy'}, {'id': 32, 'name': 'Indie'}]",Cats & Cakes: The Card Game,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","Cats & Cakes: The Card Game is a cozy card-stacking bakery sim where you bake pastries, serve eccentric feline customers, and manage the chaos of your shop in real time. Build fame, decorate your bakery shop!",https://www.igdb.com/games/cats-and-cakes-the-card-game,,
91071,"{'id': 378535, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co842v.jpg'}","[{'id': 15, 'name': 'Strategy'}]",5-in-1 Pack: Monument Builders - Destination USA,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",Build the most famous monuments of United States of America in this bundle of 5 time management games !,https://www.igdb.com/games/5-in-1-pack-monument-builders-destination-usa,1483142400.0,"[{'id': 87677, 'company': {'id': 22724, 'name': 'Little World Studio'}}, {'id': 87678, 'company': {'id': 22725, 'name': 'Games for All'}}]"
8708,"{'id': 183655, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co3xpj.jpg'}","[{'id': 2, 'name': 'Point-and-click'}, {'id': 9, 'name': 'Puzzle'}, {'id': 31, 'name': 'Adventure'}]",Uninvited,"[{'id': 115, 'name': 'Apple IIGS'}, {'id': 15, 'name': 'Commodore C64/128/MAX'}, {'id': 63, 'name': 'Atari ST/STE'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 14, 'name': 'Mac'}, {'id': 13, 'name': 'DOS'}, {'id': 16, 'name': 'Amiga'}, {'id': 18, 'name': 'Nintendo Entertainment System'}, {'id': 55, 'name': 'Legacy Mobile Device'}]","What a pity about your automobile. And your sister, she came to our mansion for help. But now, I'm afraid she desperately needs yours! Welcome to our humble abode... I regret you'll have to carry on your search alone. It seems we're down to a skeleton staff. Oh my! Is that your sister screaming? I hope you're not too late to save her. Horrors! It's becoming grotesquely obvious why all our guests feel so... Uninvited!",https://www.igdb.com/games/uninvited,536371200.0,"[{'id': 21459, 'company': {'id': 1842, 'name': 'Infinite Ventures'}}, {'id': 21458, 'company': {'id': 1281, 'name': 'Kemco'}}, {'id': 21457, 'company': {'id': 1848, 'name': 'Kotobuki Systems'}}, {'id': 26085, 'company': {'id': 489, 'name': 'Mindscape'}}, {'id': 26084, 'company': {'id': 2374, 'name': 'ICOM Simulations'}}]"
221296,"{'id': 261403, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co5lp7.jpg'}","[{'id': 8, 'name': 'Platform'}, {'id': 31, 'name': 'Adventure'}, {'id': 33, 'name': 'Arcade'}]",QUByte Classics: Tinhead,"[{'id': 48, 'name': 'PlayStation 4'}, {'id': 49, 'name': 'Xbox One'}, {'id': 130, 'name': 'Nintendo Switch'}]",Embark in an adventure to save the stars in Tinhead,https://www.igdb.com/games/qubyte-classics-tinhead,1665619200.0,
332152,"{'id': 439507, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9f4j.jpg'}",,Kill Justin Beaver,,,https://www.igdb.com/games/kill-justin-beaver,,
219321,"{'id': 261431, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co5lpz.jpg'}","[{'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}, {'id': 34, 'name': 'Visual Novel'}]",For Mother Matron,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 14, 'name': 'Mac'}]","Lizzy lives in the secluded derelict town known as The Boarding, The mysterious yet revered leader, known as the Mother Matron, tasks her with exploring endless tunnels beneath, known as The Crepuscule. Navigate life-or-death situations in a horror story about a terrible place and the horrors below.",https://www.igdb.com/games/for-mother-matron,1665964800.0,"[{'id': 308831, 'company': {'id': 47806, 'name': 'Velvetique Games'}}, {'id': 308832, 'company': {'id': 13855, 'name': 'Neoclassic Games'}}]"
